claim_id,accident_year,line_of_business,risk_class,exposure,previous_claims,deductible,coverage_limit,development_month,claim_amount,reported_amount,paid_amount,reserve,litigated,status,report_lag_days
VEL-01015,2019,physical_damage,C,259000.0,0,5000.0,1000000.0,30,13424.0,12082.0,13117.0,0.0,False,closed,5.0
VEL-01016,2019,cargo,A,140000.0,1,10000.0,2000000.0,30,3036.0,3314.0,2443.0,871.0,False,closed,42.0
VEL-01017,2019,workers_comp,B,306000.0,3,25000.0,2000000.0,30,3078.0,3088.0,2926.0,162.0,False,closed,8.0
VEL-01018,2019,physical_damage,A,131000.0,0,25000.0,2000000.0,30,7217.0,7264.0,6539.0,725.0,False,closed,55.0
VEL-01019,2019,physical_damage,B,150000.0,2,10000.0,2000000.0,30,15231.0,14696.0,14048.0,648.0,False,closed,23.0
VEL-01020,2019,physical_damage,A,99000.0,0,25000.0,1000000.0,30,7626.0,7564.0,7626.0,0.0,False,closed,17.0
VEL-01021,2019,auto_liability,B,328000.0,3,5000.0,2000000.0,30,3788.0,3931.0,3152.0,779.0,True,closed,15.0
VEL-01022,2019,auto_liability,B,295000.0,1,5000.0,1000000.0,30,3462.0,3452.0,2983.0,469.0,False,closed,4.0
VEL-01023,2019,workers_comp,D,141000.0,3,25000.0,1000000.0,30,34912.0,37719.0,32726.0,4993.0,False,closed,22.0
VEL-01024,2019,physical_damage,B,152000.0,0,5000.0,2000000.0,30,6441.0,6069.0,5385.0,684.0,False,closed,27.0
VEL-01025,2019,auto_liability,B,181000.0,1,10000.0,1000000.0,30,1711.0,1586.0,1684.0,0.0,False,closed,1.0
VEL-01026,2019,physical_damage,A,197000.0,0,25000.0,1000000.0,30,10865.0,11817.0,9045.0,2772.0,False,closed,21.0
VEL-01027,2019,auto_liability,A,271000.0,0,5000.0,2000000.0,30,5486.0,5176.0,4820.0,356.0,False,closed,14.0
VEL-01028,2019,cargo,A,184000.0,0,25000.0,2000000.0,30,11318.0,10953.0,10749.0,204.0,True,closed,17.0
VEL-01029,2019,auto_liability,D,217000.0,3,10000.0,2000000.0,30,18075.0,19205.0,17597.0,1608.0,False,closed,19.0
VEL-01030,2019,auto_liability,A,84000.0,1,5000.0,1000000.0,30,12229.0,11084.0,11711.0,0.0,True,closed,27.0
VEL-01031,2019,physical_damage,B,153000.0,0,25000.0,2000000.0,30,12136.0,12309.0,11696.0,613.0,False,closed,17.0
VEL-01032,2019,workers_comp,C,72000.0,2,25000.0,1000000.0,30,13789.0,13388.0,12155.0,1233.0,False,closed,29.0
VEL-01033,2019,cargo,D,433000.0,2,5000.0,2000000.0,30,3262.0,3609.0,2855.0,754.0,False,closed,8.0
VEL-01034,2019,workers_comp,C,357000.0,0,10000.0,1000000.0,30,19509.0,19819.0,17739.0,2080.0,False,closed,21.0
VEL-01035,2019,auto_liability,A,254000.0,0,10000.0,1000000.0,30,4119.0,4173.0,3439.0,734.0,False,closed,6.0
VEL-01036,2019,auto_liability,D,309000.0,2,10000.0,1000000.0,30,22190.0,23117.0,20132.0,2985.0,False,closed,9.0
VEL-01037,2019,cargo,B,483000.0,1,25000.0,1000000.0,30,26774.0,28811.0,24384.0,4427.0,False,closed,12.0
VEL-01038,2019,physical_damage,B,284000.0,3,25000.0,1000000.0,30,11401.0,10993.0,9851.0,1142.0,False,closed,37.0
VEL-01039,2019,auto_liability,C,80000.0,2,5000.0,2000000.0,30,18859.0,17075.0,15635.0,1440.0,False,closed,7.0
VEL-01040,2019,auto_liability,A,160000.0,0,25000.0,2000000.0,30,4352.0,4481.0,3560.0,921.0,True,closed,7.0
VEL-01041,2019,auto_liability,C,55000.0,4,5000.0,2000000.0,30,6641.0,6630.0,5788.0,842.0,False,closed,17.0
VEL-01042,2019,cargo,C,118000.0,2,5000.0,2000000.0,30,6820.0,6456.0,6193.0,263.0,False,closed,18.0
VEL-01043,2019,cargo,B,95000.0,2,5000.0,1000000.0,30,8290.0,8773.0,8264.0,509.0,False,closed,9.0
VEL-01044,2019,cargo,A,177000.0,1,5000.0,1000000.0,30,9981.0,10595.0,8377.0,2218.0,False,closed,18.0
VEL-01045,2019,physical_damage,D,215000.0,5,5000.0,1000000.0,30,26137.0,29157.0,21015.0,8142.0,False,closed,30.0
VEL-01046,2019,cargo,A,111000.0,0,25000.0,2000000.0,30,4964.0,5501.0,4269.0,1232.0,False,closed,44.0
VEL-01047,2019,workers_comp,B,154000.0,2,10000.0,1000000.0,30,23183.0,22064.0,20721.0,1343.0,False,closed,14.0
VEL-01048,2019,auto_liability,C,204000.0,2,5000.0,2000000.0,30,38593.0,38001.0,35344.0,2657.0,False,closed,56.0
VEL-01049,2019,auto_liability,D,164000.0,1,5000.0,1000000.0,30,3103.0,3302.0,6523.509496096307,610.0,False,closed,216.0
VEL-01050,2019,workers_comp,A,162000.0,0,25000.0,2000000.0,30,8682.0,7849.0,8532.0,0.0,False,closed,27.0
VEL-01051,2019,cargo,B,53000.0,0,10000.0,2000000.0,30,10588.0,11446.0,8926.0,2520.0,False,closed,31.0
VEL-01052,2019,physical_damage,C,142000.0,0,25000.0,2000000.0,30,20570.0,21481.0,17538.0,3943.0,False,closed,38.0
VEL-01053,2019,cargo,B,263000.0,2,5000.0,2000000.0,30,45235.0,43776.0,38517.0,5259.0,False,closed,14.0
VEL-01054,2019,physical_damage,A,201000.0,0,25000.0,2000000.0,30,16326.0,17849.0,16220.0,1629.0,False,closed,40.0
VEL-01055,2019,auto_liability,B,84000.0,1,25000.0,2000000.0,30,5464.0,5478.0,4894.0,584.0,False,closed,12.0
VEL-01056,2019,physical_damage,B,154000.0,1,25000.0,2000000.0,30,4281.0,4077.0,3726.0,351.0,False,closed,50.0
VEL-01057,2019,auto_liability,C,202000.0,6,25000.0,2000000.0,30,6577.0,7094.0,5328.0,1766.0,True,closed,35.0
VEL-01058,2019,auto_liability,B,109000.0,0,5000.0,1000000.0,30,5454.0,6008.0,4784.0,1224.0,False,closed,19.0
VEL-01059,2019,auto_liability,A,248000.0,0,10000.0,1000000.0,30,5500.0,5126.0,5285.0,0.0,False,closed,16.0
VEL-01060,2019,cargo,C,118000.0,3,5000.0,2000000.0,30,6579.0,7290.0,6367.0,923.0,False,closed,19.0
VEL-01061,2019,auto_liability,B,150000.0,1,10000.0,1000000.0,30,17308.0,16218.0,17139.0,0.0,False,closed,29.0
VEL-01062,2019,auto_liability,A,167000.0,2,10000.0,1000000.0,30,2694.0,2831.0,2262.0,569.0,False,closed,59.0
VEL-01063,2019,auto_liability,A,538000.0,1,10000.0,2000000.0,30,7598.0,7660.0,6137.0,1523.0,False,closed,57.0
VEL-01064,2019,cargo,A,151000.0,1,5000.0,2000000.0,30,9992.0,10908.0,8349.0,2559.0,False,closed,9.0
VEL-01065,2019,cargo,A,133000.0,1,25000.0,1000000.0,30,3798.0,4246.0,3091.0,1155.0,False,closed,35.0
VEL-01066,2019,auto_liability,B,253000.0,1,10000.0,2000000.0,30,5891.0,5433.0,5731.0,0.0,False,closed,7.0
VEL-01067,2019,workers_comp,A,140000.0,1,5000.0,2000000.0,30,10651.0,10653.0,9133.0,1520.0,False,closed,16.0
VEL-01068,2019,physical_damage,B,195000.0,0,5000.0,1000000.0,30,6973.0,7602.0,6744.0,858.0,False,closed,21.0
VEL-01069,2019,physical_damage,A,57000.0,1,25000.0,2000000.0,30,11909.0,11779.0,10216.0,1563.0,False,closed,13.0
VEL-01070,2019,physical_damage,B,205000.0,2,25000.0,1000000.0,30,5642.0,5291.0,4631.0,660.0,False,closed,22.0
VEL-01071,2019,physical_damage,D,175000.0,2,5000.0,2000000.0,30,78418.0,78918.0,66993.0,11925.0,False,closed,5.0
VEL-01072,2019,cargo,B,93000.0,0,25000.0,2000000.0,30,23988.0,21821.0,22127.0,0.0,False,closed,29.0
VEL-01073,2019,cargo,C,348000.0,5,10000.0,2000000.0,30,6464.0,6070.0,6428.0,0.0,False,closed,25.0
VEL-01074,2019,physical_damage,A,157000.0,0,25000.0,1000000.0,30,1040.0,1131.0,964.0,167.0,False,closed,6.0
VEL-01075,2019,auto_liability,C,160000.0,2,25000.0,2000000.0,30,17322.0,18772.0,16641.0,2131.0,False,closed,16.0
VEL-01076,2019,workers_comp,A,92000.0,1,25000.0,1000000.0,30,12629.0,13605.0,11398.0,2207.0,False,closed,17.0
VEL-01077,2019,physical_damage,D,78000.0,2,25000.0,1000000.0,30,12685.0,11584.0,12491.0,0.0,False,closed,4.0
VEL-01078,2019,auto_liability,D,133000.0,0,5000.0,2000000.0,30,4061.0,4238.0,3946.0,292.0,False,closed,6.0
VEL-01079,2019,auto_liability,B,83000.0,1,5000.0,1000000.0,30,1930.0,1930.0,1926.0,4.0,False,closed,50.0
VEL-01080,2019,auto_liability,A,226000.0,2,10000.0,1000000.0,30,1155.0,1209.0,1119.0,90.0,False,closed,22.0
VEL-01081,2019,physical_damage,C,273000.0,1,5000.0,2000000.0,30,65285.0,63645.0,61342.0,2303.0,False,closed,12.0
VEL-01082,2019,cargo,C,129000.0,2,10000.0,2000000.0,30,41635.0,40180.0,40234.0,0.0,False,closed,3.0
VEL-01083,2019,cargo,B,79000.0,1,5000.0,2000000.0,30,6912.0,7631.0,6765.0,866.0,False,closed,35.0
VEL-01084,2019,physical_damage,C,145000.0,2,5000.0,2000000.0,30,39190.0,41221.0,36663.0,4558.0,False,closed,12.0
VEL-01085,2019,workers_comp,A,104000.0,0,10000.0,2000000.0,30,2656.0,2760.0,2167.0,593.0,False,closed,36.0
VEL-01086,2019,physical_damage,C,192000.0,1,5000.0,1000000.0,30,16385.0,16589.0,14543.0,2046.0,False,closed,43.0
VEL-01087,2019,cargo,A,193000.0,2,25000.0,1000000.0,30,14347.0,13847.0,14254.0,0.0,False,closed,20.0
VEL-01088,2019,auto_liability,B,143000.0,3,25000.0,2000000.0,30,2959.0,2949.0,2777.0,172.0,False,closed,30.0
VEL-01089,2019,auto_liability,B,183000.0,1,25000.0,1000000.0,30,3992.0,4375.0,3512.0,863.0,False,closed,60.0
VEL-01090,2019,cargo,A,297000.0,1,5000.0,2000000.0,30,3926.0,4268.0,3837.0,431.0,False,closed,54.0
VEL-01091,2019,cargo,A,414000.0,2,5000.0,1000000.0,30,8769.0,8084.0,7646.0,438.0,False,closed,29.0
VEL-01092,2019,auto_liability,C,136000.0,3,25000.0,2000000.0,30,18094.0,19416.0,15895.0,3521.0,False,closed,21.0
VEL-01093,2019,auto_liability,A,253000.0,0,25000.0,1000000.0,30,9569.0,10022.0,8683.0,1339.0,False,closed,11.0
VEL-01094,2019,auto_liability,B,157000.0,1,10000.0,1000000.0,30,7613.0,7947.0,7121.0,826.0,False,closed,16.0
VEL-01095,2019,auto_liability,B,104000.0,0,5000.0,2000000.0,30,12801.0,12423.0,11702.0,721.0,False,closed,11.0
VEL-01096,2019,cargo,A,335000.0,1,10000.0,1000000.0,30,2259.0,2500.0,1958.0,542.0,False,closed,2.0
VEL-01097,2019,auto_liability,A,215000.0,0,10000.0,2000000.0,30,20500.0,21000.0,18706.0,2294.0,False,closed,39.0
VEL-01098,2019,auto_liability,B,189000.0,1,5000.0,1000000.0,30,5378.0,5839.0,4681.0,1158.0,False,closed,14.0
VEL-01099,2019,cargo,B,211000.0,0,10000.0,2000000.0,30,3903.0,3584.0,3645.0,0.0,False,closed,14.0
VEL-01100,2019,auto_liability,A,163000.0,1,25000.0,2000000.0,30,3440.0,3478.0,3136.0,342.0,False,closed,23.0
VEL-01101,2019,auto_liability,A,104000.0,1,10000.0,2000000.0,30,2821.0,2688.0,2317.0,371.0,False,closed,25.0
VEL-01102,2019,cargo,A,428000.0,0,10000.0,2000000.0,30,9101.0,9015.0,8429.0,586.0,False,closed,24.0
VEL-01103,2019,cargo,B,277000.0,1,5000.0,2000000.0,30,13077.0,12723.0,12920.0,0.0,False,closed,40.0
VEL-01104,2019,workers_comp,D,201000.0,4,5000.0,2000000.0,30,3356.0,3432.0,3103.0,329.0,False,closed,37.0
VEL-01105,2019,auto_liability,B,286000.0,1,5000.0,1000000.0,30,14242.0,13233.0,11603.0,1630.0,False,closed,34.0
VEL-01106,2019,auto_liability,B,335000.0,2,5000.0,2000000.0,30,20167.0,20131.0,18362.0,1769.0,False,closed,65.0
VEL-01107,2019,physical_damage,B,160000.0,2,10000.0,1000000.0,30,3689.0,3582.0,3072.0,510.0,False,closed,29.0
VEL-01108,2019,auto_liability,B,236000.0,0,5000.0,1000000.0,30,16717.0,17558.0,14770.0,2788.0,False,closed,109.0
VEL-01109,2019,cargo,A,150000.0,1,25000.0,1000000.0,30,21626.0,20644.0,18015.0,2629.0,False,closed,14.0
VEL-01110,2019,auto_liability,B,243000.0,2,25000.0,1000000.0,30,11854.0,11565.0,11659.0,0.0,False,closed,24.0
VEL-01111,2019,physical_damage,B,155000.0,2,10000.0,2000000.0,30,26836.0,25684.0,25620.0,64.0,False,closed,24.0
VEL-01112,2019,auto_liability,A,595000.0,2,10000.0,1000000.0,30,1623.0,1796.0,1484.0,312.0,False,closed,9.0
VEL-01113,2019,auto_liability,B,147000.0,2,25000.0,2000000.0,30,9568.0,8813.0,8224.0,589.0,False,closed,24.0
VEL-01114,2019,cargo,C,228000.0,2,10000.0,1000000.0,30,5953.0,5604.0,4885.0,719.0,False,closed,29.0
VEL-01115,2019,physical_damage,A,222000.0,0,5000.0,2000000.0,30,38067.0,41599.0,35859.0,5740.0,False,closed,60.0
VEL-01116,2019,physical_damage,C,149000.0,2,10000.0,2000000.0,30,4717.0,4634.0,4002.0,632.0,False,closed,6.0
VEL-01117,2019,auto_liability,B,282000.0,0,10000.0,2000000.0,30,2237.0,2382.0,5054.382528383043,186.0,False,closed,298.0
VEL-01118,2019,physical_damage,C,169000.0,3,25000.0,2000000.0,30,22454.0,20600.0,21905.0,0.0,False,closed,11.0
VEL-01119,2019,workers_comp,B,143000.0,1,10000.0,2000000.0,30,20247.0,18852.0,16855.0,1997.0,False,closed,24.0
VEL-01120,2019,auto_liability,C,176000.0,2,10000.0,2000000.0,30,6951.0,7178.0,6947.0,231.0,False,closed,19.0
VEL-01121,2019,auto_liability,C,121000.0,4,5000.0,1000000.0,30,7538.0,7058.0,7491.0,0.0,False,closed,13.0
VEL-01122,2019,auto_liability,A,321000.0,1,10000.0,1000000.0,30,7210.0,6873.0,5882.0,991.0,False,closed,9.0
VEL-01123,2019,cargo,A,241000.0,0,5000.0,2000000.0,30,30743.0,30136.0,27735.0,2401.0,False,closed,14.0
VEL-01124,2019,auto_liability,B,288000.0,1,25000.0,2000000.0,30,3274.0,3396.0,2810.0,586.0,False,closed,14.0
VEL-01125,2019,cargo,B,90000.0,2,5000.0,2000000.0,30,6810.0,6377.0,6305.0,72.0,True,closed,23.0
VEL-01126,2019,auto_liability,B,202000.0,2,25000.0,1000000.0,30,3620.0,3310.0,3504.0,0.0,False,closed,14.0
VEL-01127,2019,physical_damage,B,120000.0,0,25000.0,2000000.0,30,7533.0,7428.0,6425.0,1003.0,False,closed,43.0
VEL-01128,2019,auto_liability,D,184000.0,3,25000.0,1000000.0,30,8385.0,8791.0,6826.0,1965.0,False,closed,20.0
VEL-01129,2019,physical_damage,B,333000.0,0,10000.0,2000000.0,30,3043.0,3279.0,2657.0,622.0,False,closed,7.0
VEL-01130,2019,auto_liability,B,200000.0,2,25000.0,1000000.0,30,6982.0,7155.0,5863.0,1292.0,False,closed,9.0
VEL-01131,2019,physical_damage,A,161000.0,0,25000.0,2000000.0,30,2533.0,2459.0,2386.0,73.0,False,closed,39.0
VEL-01132,2019,cargo,A,309000.0,1,5000.0,1000000.0,30,6712.0,7408.0,5766.0,1642.0,False,closed,39.0
VEL-01133,2019,cargo,A,292000.0,0,25000.0,2000000.0,30,7027.0,6808.0,6463.0,345.0,False,closed,12.0
VEL-01134,2019,physical_damage,D,444000.0,3,10000.0,1000000.0,30,9895.0,10577.0,8135.0,2442.0,False,closed,48.0
VEL-01135,2019,auto_liability,A,70000.0,1,25000.0,2000000.0,30,13808.0,14740.0,11791.0,2949.0,False,closed,6.0
VEL-01136,2019,cargo,B,208000.0,1,25000.0,2000000.0,30,35178.0,36774.0,33544.0,3230.0,False,closed,6.0
VEL-01137,2019,auto_liability,C,143000.0,1,10000.0,1000000.0,30,15228.0,15480.0,14714.0,766.0,False,closed,19.0
VEL-01138,2019,auto_liability,B,114000.0,2,5000.0,2000000.0,30,18196.0,17213.0,16566.0,647.0,False,closed,8.0
VEL-01139,2019,cargo,C,187000.0,3,25000.0,2000000.0,30,10193.0,10446.0,9329.0,1117.0,False,closed,3.0
VEL-01140,2019,workers_comp,B,99000.0,2,10000.0,1000000.0,30,36485.0,32910.0,29599.0,3311.0,True,closed,24.0
VEL-01141,2019,cargo,A,58000.0,0,25000.0,1000000.0,30,8136.0,9023.0,7471.0,1552.0,False,closed,31.0
VEL-01142,2019,auto_liability,A,112000.0,0,5000.0,1000000.0,30,5404.0,5488.0,4955.0,533.0,False,closed,29.0
VEL-01143,2019,workers_comp,B,155000.0,0,10000.0,1000000.0,30,15600.0,15683.0,13168.0,2515.0,False,closed,30.0
VEL-01144,2019,auto_liability,B,448000.0,0,10000.0,1000000.0,30,2047.0,2270.0,1934.0,336.0,False,closed,35.0
VEL-01145,2019,auto_liability,B,123000.0,1,25000.0,2000000.0,30,3525.0,3836.0,2909.0,927.0,False,closed,25.0
VEL-01146,2019,cargo,D,98000.0,3,10000.0,1000000.0,30,13684.0,13204.0,12404.0,800.0,False,closed,3.0
VEL-01147,2019,workers_comp,B,66000.0,0,10000.0,2000000.0,30,16716.0,18481.0,13682.0,4799.0,False,closed,4.0
VEL-01148,2019,physical_damage,A,148000.0,1,5000.0,1000000.0,30,5919.0,6516.0,5737.0,779.0,False,closed,26.0
VEL-01149,2019,cargo,B,156000.0,1,10000.0,2000000.0,30,5459.0,5116.0,4807.0,309.0,False,closed,15.0
VEL-01150,2019,physical_damage,B,190000.0,1,10000.0,1000000.0,30,3340.0,3322.0,3315.0,7.0,False,closed,19.0
VEL-01151,2019,auto_liability,C,86000.0,3,25000.0,1000000.0,30,6843.0,6740.0,6090.0,650.0,False,closed,19.0
VEL-01152,2019,physical_damage,B,120000.0,1,5000.0,1000000.0,30,3278.0,3352.0,3130.0,222.0,True,closed,13.0
VEL-01153,2019,cargo,A,57000.0,1,10000.0,1000000.0,30,3501.0,3653.0,3153.0,500.0,False,closed,57.0
VEL-01154,2019,physical_damage,B,192000.0,1,10000.0,1000000.0,30,7354.0,7273.0,5956.0,1317.0,False,closed,9.0
VEL-01155,2019,cargo,A,80000.0,2,5000.0,2000000.0,30,9662.0,10106.0,21361.87549761703,1762.0,False,closed,174.0
VEL-01156,2019,physical_damage,A,45000.0,1,25000.0,1000000.0,30,3494.0,3623.0,3206.0,417.0,False,closed,19.0
VEL-01157,2019,auto_liability,C,315000.0,3,5000.0,1000000.0,30,1789.0,1807.0,1715.0,92.0,True,closed,18.0
VEL-01158,2019,cargo,D,227000.0,1,25000.0,2000000.0,30,19095.0,17300.0,15520.0,1780.0,False,closed,8.0
VEL-01159,2019,auto_liability,C,210000.0,3,5000.0,2000000.0,30,12532.0,12005.0,11301.0,704.0,False,closed,4.0
VEL-01160,2019,auto_liability,A,210000.0,1,10000.0,1000000.0,30,3352.0,3296.0,3201.0,95.0,False,closed,35.0
VEL-01161,2019,auto_liability,B,105000.0,3,10000.0,1000000.0,30,4196.0,4436.0,3539.0,897.0,False,closed,44.0
VEL-01162,2019,auto_liability,C,302000.0,1,5000.0,2000000.0,30,1190.0,1166.0,1034.0,132.0,False,closed,10.0
VEL-01163,2019,physical_damage,C,104000.0,3,10000.0,1000000.0,30,19076.0,18234.0,16357.0,1877.0,False,closed,6.0
VEL-01164,2019,auto_liability,A,459000.0,3,25000.0,1000000.0,30,2003.0,1821.0,1899.0,0.0,False,closed,17.0
VEL-01165,2019,auto_liability,A,197000.0,0,10000.0,1000000.0,30,7804.0,8241.0,6691.0,1550.0,False,closed,18.0
VEL-01166,2019,physical_damage,B,70000.0,1,10000.0,2000000.0,30,5105.0,5010.0,5011.0,0.0,True,closed,28.0
VEL-01167,2019,auto_liability,A,272000.0,3,5000.0,1000000.0,30,4091.0,4155.0,3953.0,202.0,False,closed,40.0
VEL-01168,2019,physical_damage,A,473000.0,0,10000.0,2000000.0,30,5648.0,6175.0,5138.0,1037.0,False,closed,14.0
VEL-01169,2019,auto_liability,A,155000.0,0,5000.0,1000000.0,30,1182.0,1235.0,1177.0,58.0,False,closed,6.0
VEL-01170,2019,auto_liability,B,301000.0,3,5000.0,1000000.0,30,43710.0,41696.0,37755.0,3941.0,False,closed,19.0
VEL-01171,2019,auto_liability,C,159000.0,1,5000.0,1000000.0,30,2102.0,2021.0,1687.0,334.0,False,closed,23.0
VEL-01172,2019,cargo,C,129000.0,3,25000.0,1000000.0,30,13691.0,14198.0,12817.0,1381.0,False,closed,47.0
VEL-01173,2019,cargo,B,49000.0,0,25000.0,2000000.0,30,5612.0,6075.0,5402.0,673.0,False,closed,11.0
VEL-01174,2019,workers_comp,B,327000.0,3,25000.0,1000000.0,30,10639.0,9999.0,10514.0,0.0,False,closed,22.0
VEL-01175,2019,cargo,B,141000.0,0,5000.0,2000000.0,30,28983.0,28745.0,24166.0,4579.0,False,closed,36.0
VEL-01176,2019,physical_damage,C,213000.0,0,25000.0,2000000.0,30,2399.0,2268.0,1936.0,332.0,False,closed,28.0
VEL-01177,2019,auto_liability,B,100000.0,0,5000.0,1000000.0,30,4995.0,4626.0,4586.0,40.0,False,closed,7.0
VEL-01178,2019,physical_damage,B,112000.0,3,10000.0,1000000.0,30,11487.0,12090.0,10104.0,1986.0,False,closed,12.0
VEL-01179,2019,physical_damage,D,309000.0,0,25000.0,1000000.0,30,12965.0,12819.0,10970.0,1849.0,False,closed,22.0
VEL-01180,2019,workers_comp,A,145000.0,0,10000.0,1000000.0,30,14006.0,13872.0,13078.0,794.0,False,closed,11.0
VEL-01181,2019,auto_liability,A,144000.0,0,10000.0,1000000.0,30,2593.0,2814.0,2346.0,468.0,False,closed,7.0
VEL-01182,2019,workers_comp,B,94000.0,0,25000.0,2000000.0,30,3714.0,3354.0,6539.3110605565935,0.0,False,closed,192.0
VEL-01183,2019,workers_comp,B,196000.0,0,10000.0,1000000.0,30,4751.0,4515.0,4677.0,0.0,False,closed,39.0
VEL-01184,2019,workers_comp,D,261000.0,0,25000.0,1000000.0,30,13942.0,12713.0,13551.0,0.0,False,closed,41.0
VEL-01185,2019,physical_damage,B,140000.0,1,25000.0,2000000.0,30,13852.0,12527.0,11572.0,955.0,False,closed,7.0
VEL-01186,2019,physical_damage,B,161000.0,1,10000.0,2000000.0,30,8434.0,8575.0,6855.0,1720.0,False,closed,30.0
VEL-01187,2019,workers_comp,B,96000.0,1,10000.0,1000000.0,30,42298.0,41077.0,39309.0,1768.0,False,closed,5.0
VEL-01188,2019,physical_damage,A,356000.0,0,10000.0,2000000.0,30,7010.0,7357.0,5622.0,1735.0,False,closed,43.0
VEL-01189,2019,cargo,A,130000.0,0,5000.0,1000000.0,30,9770.0,9206.0,8225.0,981.0,False,closed,101.0
VEL-01190,2019,auto_liability,B,163000.0,0,25000.0,2000000.0,30,6458.0,5996.0,6351.0,0.0,False,closed,30.0
VEL-01191,2019,auto_liability,A,410000.0,0,10000.0,2000000.0,30,1242.0,1318.0,1091.0,227.0,False,closed,16.0
VEL-01192,2019,physical_damage,A,158000.0,0,10000.0,2000000.0,30,10014.0,9125.0,9477.0,0.0,False,closed,9.0
VEL-01193,2019,cargo,B,81000.0,0,5000.0,1000000.0,30,4488.0,4583.0,4181.0,402.0,False,closed,7.0
VEL-01194,2019,auto_liability,A,111000.0,1,5000.0,2000000.0,30,3423.0,3120.0,2815.0,305.0,False,closed,21.0
VEL-01195,2019,cargo,B,148000.0,4,10000.0,1000000.0,30,59853.0,66167.0,56793.0,9374.0,False,closed,6.0
VEL-01196,2019,physical_damage,B,432000.0,1,25000.0,1000000.0,30,3142.0,3444.0,2986.0,458.0,False,closed,17.0
VEL-01197,2019,auto_liability,B,198000.0,3,10000.0,1000000.0,30,6074.0,5542.0,4877.0,665.0,False,closed,60.0
VEL-01198,2019,auto_liability,B,158000.0,1,10000.0,1000000.0,30,6918.0,7661.0,6859.0,802.0,False,closed,27.0
VEL-01199,2019,auto_liability,A,268000.0,0,10000.0,2000000.0,30,5013.0,5124.0,4114.0,1010.0,False,closed,35.0
VEL-01200,2019,cargo,B,340000.0,2,10000.0,1000000.0,30,10350.0,10999.0,9263.0,1736.0,False,closed,8.0
VEL-01201,2019,workers_comp,C,121000.0,3,10000.0,2000000.0,30,10208.0,11081.0,9149.0,1932.0,False,closed,25.0
VEL-01202,2019,cargo,C,363000.0,0,25000.0,1000000.0,30,56167.0,56147.0,50219.0,5928.0,False,closed,21.0
VEL-01203,2019,auto_liability,A,272000.0,2,10000.0,1000000.0,30,1011.0,1012.0,1010.0,2.0,False,closed,11.0
VEL-01204,2019,cargo,B,222000.0,1,25000.0,1000000.0,30,4781.0,4654.0,3991.0,663.0,False,closed,21.0
VEL-01205,2019,auto_liability,C,54000.0,0,25000.0,2000000.0,30,20656.0,21380.0,19862.0,1518.0,False,closed,3.0
VEL-01206,2019,auto_liability,B,195000.0,3,5000.0,1000000.0,30,8388.0,7607.0,8185.0,0.0,False,closed,37.0
VEL-01207,2019,physical_damage,B,357000.0,1,5000.0,1000000.0,30,4473.0,4699.0,3708.0,991.0,False,closed,12.0
VEL-01208,2019,auto_liability,C,154000.0,2,10000.0,1000000.0,30,3461.0,3673.0,2771.0,902.0,False,closed,32.0
VEL-01209,2019,auto_liability,C,565000.0,0,10000.0,1000000.0,30,5631.0,5924.0,4796.0,1128.0,False,closed,20.0
VEL-01210,2019,physical_damage,B,184000.0,2,25000.0,1000000.0,30,57490.0,59577.0,46500.0,13077.0,False,closed,23.0
VEL-01211,2019,workers_comp,A,106000.0,2,5000.0,1000000.0,30,15058.0,14619.0,12250.0,2369.0,False,closed,32.0
VEL-01212,2019,physical_damage,D,239000.0,4,25000.0,1000000.0,30,5465.0,5739.0,5277.0,462.0,False,closed,83.0
VEL-01213,2019,auto_liability,B,206000.0,4,25000.0,1000000.0,30,6645.0,6544.0,5350.0,1194.0,True,closed,12.0
VEL-01214,2019,auto_liability,B,270000.0,3,25000.0,2000000.0,30,3474.0,3618.0,2964.0,654.0,False,closed,17.0
VEL-01215,2019,physical_damage,A,159000.0,0,5000.0,1000000.0,30,19997.0,19104.0,16306.0,2798.0,False,closed,10.0
VEL-01216,2019,physical_damage,D,342000.0,1,5000.0,1000000.0,30,14765.0,14149.0,12230.0,1919.0,False,closed,39.0
VEL-01217,2019,workers_comp,B,134000.0,3,10000.0,1000000.0,30,32692.0,34104.0,66752.95153001386,4408.0,False,closed,322.0
VEL-01218,2019,physical_damage,A,190000.0,1,5000.0,1000000.0,30,7336.0,6880.0,7202.0,0.0,False,closed,34.0
VEL-01219,2019,cargo,A,95000.0,0,10000.0,2000000.0,30,38990.0,42245.0,37986.0,4259.0,False,closed,74.0
VEL-01220,2019,cargo,D,119000.0,1,25000.0,2000000.0,30,20969.0,22656.0,40909.64396954987,5405.0,False,closed,269.0
VEL-01221,2019,physical_damage,A,197000.0,1,25000.0,1000000.0,30,8024.0,8196.0,7755.0,441.0,False,closed,49.0
VEL-01222,2019,physical_damage,B,128000.0,3,25000.0,2000000.0,30,3696.0,3537.0,3599.0,0.0,False,closed,58.0
VEL-01223,2019,physical_damage,B,142000.0,1,10000.0,2000000.0,30,5788.0,5647.0,4919.0,728.0,False,closed,8.0
VEL-01224,2019,auto_liability,B,160000.0,2,10000.0,2000000.0,30,7446.0,6945.0,6266.0,679.0,False,closed,12.0
